"IdCampus","NomeCampus","IdModalidade","ModalidadeDescricao","IdGpa","GpaDescricao","IdCurso","CursoDescricao","CursoSigla","TurmaSigla","Semestre","NrSemestre","IdAluno","IdAlunoSemestre","Matricula","Cpf","Nome","DataSemestreAtivacao","DataIngresso","SituacaoAcademica","SituacaoAcademicaSigla","IdPeriodoLetivo","PeriodoLetivoSigla"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS242AN,"1º Semestre",1,351610,705802,"4520003424","61825878756",Débora Borges,2024-09-12 19:11:31.087,2024-09-12 18:55:28.623,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS242A,"1º Semestre",1,348332,700664,"4520002524","56753780170",Ítalo Freire,2024-07-22 16:38:10.600,2024-07-18 16:47:22.937,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,279296,702814,"4520001024","79657091845",William Souza,2024-08-12 14:39:49.500,2024-02-29 09:29:22.170,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS241AN,"2º Semestre",2,313819,702252,"4520002324","99189461961",Gabriela Teixeira,2024-08-05 17:58:44.530,2024-04-16 20:27:24.793,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS241AN,"2º Semestre",2,351639,705847,"4520003524","48105908079",Yara Almeida,2024-09-13 20:11:26.590,2024-09-13 20:00:32.757,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,350316,704035,"4520002924","98016237331",Valdemar Costa,2024-08-24 11:04:52.137,2024-08-24 10:59:32.667,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,277496,701840,"4520000924","49980559832",Vânia Borges,2024-08-02 00:00:00.000,2024-02-19 12:46:57.757,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,274447,705333,"4520000424","39604059146",Paulo Gonçalves,2024-09-03 14:21:09.357,2024-02-01 20:16:21.683,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,280424,701304,"4520001324","05269154129",Arthur de Carvalho Ormond,2024-08-20 00:00:00.000,2024-03-05 20:21:00.733,Aguardando Plano de Estudo,APE,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,277038,700310,"4520000824","39042482828",Urano Freire,2024-07-17 00:00:00.000,2024-02-16 16:43:32.853,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,275493,699871,"4520000524","87315413866",Quirino Souza,2024-07-10 00:00:00.000,2024-02-07 14:46:04.860,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,349324,702600,"4520002724","72646751754",Karen Teixeira,2024-08-09 11:15:47.897,2024-08-08 19:28:55.543,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS232AN,"3º Semestre",3,272469,702782,"4520001923","93252065489",Dalva Gonçalves,2024-08-12 11:17:35.357,2023-10-02 19:13:42.103,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS241A,"2º Semestre",2,349858,703391,"4520002824","55228803398",Zélia Farias,2024-08-19 10:25:30.620,2024-08-19 10:14:19.797,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS242A,"1º Semestre",1,164967,702870,"4520001123","59717287837",Ximena Teixeira,2024-08-12 21:02:44.990,2023-03-24 19:42:04.047,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,281062,703595,"4520001624","73143009482",Carlos Freire,2024-08-20 20:40:51.480,2024-03-07 20:14:55.140,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,351488,705649,"4520003324",,Osmar Teixeira,2024-09-09 20:05:20.427,2024-09-09 19:55:40.767,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS231A,"4º Semestre",4,276669,699570,"4520000624","58432170194",Suzana Teixeira,2024-07-08 00:00:00.000,2024-02-14 19:21:05.693,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,161189,699738,"4520000823","77505459042",Talita Gonçalves,2024-07-10 00:00:00.000,2023-03-03 20:48:47.537,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS231A,"4º Semestre",4,145680,700309,"4520000423","20458430224",Olímpia Freire,2024-08-12 00:00:00.000,2023-01-25 16:43:19.357,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,280421,701324,"4520001224","85606121889",Arthur Souza,2024-07-26 00:00:00.000,2024-03-05 20:11:32.787,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS231A,"4º Semestre",4,147319,700312,"4520000623","36537635402",Ronaldo Borges,2024-08-12 15:28:39.627,2023-02-01 18:42:22.003,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,165069,700785,"4520001223","52484810051",Zeca Borges,2024-07-19 00:00:00.000,2023-04-13 18:00:39.683,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS231A,"4º Semestre",4,291339,700313,"4520002024","50545306950",Elisa Borges,2024-08-06 18:19:09.483,2024-03-27 19:53:20.653,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,9,Digital,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,DIGENS232A,"3º Semestre",3,258110,700311,"4520001523","93350523566",Beatriz Teixeira,2024-08-26 00:00:00.000,2023-08-30 09:36:59.410,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS241AN,"2º Semestre",2,346666,701632,"4520002424","97699843927",Henrique Gonçalves,2024-07-31 08:57:45.957,2024-05-18 11:06:39.640,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,8,Educação ao vivo,1,Ciências Sociais Aplicadas,685,Engenharia de Software,ENS,VIVOENS231AN,"4º Semestre",4,351640,705848,"4520003624",,Renato Borges,2024-09-13 20:55:52.773,2024-09-13 20:44:30.490,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,278796,700967,"3040303324","95601149964",Samara Vieira,2024-08-12 20:16:47.687,2024-02-26 16:24:44.873,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,279374,696594,"3040303624",,Heitor Almeida,2024-07-08 20:17:44.053,2024-02-29 18:34:18.263,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,351392,705444,"3040305824","26304347723",Xana Freire,2024-09-04 14:23:42.657,2024-09-04 14:09:40.510,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,348480,700976,"3040304724","26179010893",Otávia Almeida,2024-07-22 17:35:00.170,2024-07-22 17:21:53.140,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,281015,696609,"3040304124","03193206180",José Manoel Martin Martin,,2024-03-07 16:59:44.660,Rematrícula Cancelada,RC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,281015,700627,"3040304124","03193206180",José Manoel Martin Martin,,2024-03-07 16:59:44.660,Trancamento,TC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,347794,698500,"3040304624","75358721901",Norberto Lopes,2024-07-01 16:49:11.700,2024-07-01 16:44:23.267,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,278761,701820,"3040303224","11770466380",André Oliveira,2024-08-05 18:42:05.637,2024-02-26 13:15:32.990,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,278310,700144,"3040303124","81472332173",Zé Ferreira,2024-08-06 00:00:00.000,2024-02-23 18:39:22.510,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277928,698998,"3040302924","30641901018",Xenon Rodrigues,2024-07-15 18:15:07.860,2024-02-21 16:59:19.760,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277052,703316,"3040302324","40255265999",Rodrigo Prado,,2024-02-16 18:02:32.517,Rematrícula Cancelada,RC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,289061,701524,"3040304524","93402157373",Marcela Gomes,2024-08-06 00:00:00.000,2024-03-25 14:50:05.300,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277055,696605,"3040302524",,Urbano Ramos,2024-08-02 00:00:00.000,2024-02-16 18:13:19.013,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277520,696613,"3040302724","78180896912",Xisto Silva,2024-07-08 15:38:21.330,2024-02-19 14:40:19.157,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277013,699928,"3040301824","16174047940",Oscar Teixeira,2024-07-10 18:32:38.260,2024-02-16 14:11:51.380,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277045,696615,"3040302024","94457112904",Quirino Farias,2024-07-15 00:00:00.000,2024-02-16 17:14:39.510,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,277048,701365,"3040302124","30186650467",Paulo Teixeira,,2024-02-16 17:35:09.843,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,275537,696596,"3040300624",,Gilberto Mendes,2024-07-09 18:36:18.400,2024-02-07 18:32:29.960,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,272547,696595,"3040300124","64185778769",Zeca Almeida,2024-07-09 20:25:54.590,2023-12-16 09:29:57.403,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,274272,702874,"3040300424","78067625560",Fernanda Lopes,2024-08-12 21:36:14.190,2024-01-31 21:06:35.350,Desistente,DS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,272638,700845,"3040300224","55946882064",Cíntia Faria,2024-07-19 17:37:17.143,2024-01-08 14:23:01.357,Licença Médica,LM ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,272802,696601,"3040300324","78316069109",Tereza Lemos,2024-07-08 00:00:00.000,2024-01-22 10:17:26.957,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,349986,703592,"3040305724","84195310295",Willian Lima,2024-08-20 20:03:58.427,2024-08-20 19:50:10.407,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD232AN,"3º Semestre",3,218486,696607,"3040304123","93732554156",Karen Borges,2024-07-10 00:00:00.000,2023-08-04 13:35:11.507,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,164756,701998,"3040303423","24040478500",Douglas Martins,2024-08-02 15:14:36.147,2023-03-15 08:06:34.567,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,164872,703572,"3040303623","73376781718",Gabriela Sousa,2024-08-20 18:40:17.600,2023-03-20 16:33:22.840,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,164900,702263,"3040303723","31600940707",Íris Monteiro,2024-08-05 19:14:06.553,2023-03-21 19:25:06.477,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,161464,696593,"3040303023","15603873010",Yasmine Rocha,2024-07-22 00:00:00.000,2023-03-04 11:07:41.170,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,163388,696602,"3040303323","68986718389",Betina Pereira,2024-07-04 00:00:00.000,2023-03-08 15:22:25.507,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,159054,696608,"3040302823","93719920865",Washington Lopes,2024-07-04 00:00:00.000,2023-02-27 12:33:14.490,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,154521,696604,"3040301723","33409751248",Mariana Santos,2024-07-08 18:48:29.920,2023-02-17 16:30:01.963,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,154609,696614,"3040301823","36496472931",Jonas Cruz,,2023-02-17 20:59:23.363,Rematrícula Cancelada,RC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,145648,696603,"3040300323","92525322644",Danilo Mendes,2024-07-08 00:00:00.000,2023-01-24 13:55:50.817,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,145526,701138,"3040300223","80152257993",Bruna Maciel,2024-08-05 17:14:29.413,2023-01-17 17:35:00.230,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,147764,696612,"3040300723","38271415586",Hilda Silva,2024-07-10 00:00:00.000,2023-02-02 18:37:27.527,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD232AN,"3º Semestre",3,149421,700612,"3040300823","05937156161",Guilherme Bartniski Meira,,2023-02-06 13:00:12.897,Aguardando Pagamento,AP ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,149890,700143,"3040301323","80335557509",Kelly Cruz,2024-08-06 00:00:00.000,2023-02-07 13:16:13.917,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,276782,696600,"3040301724","14632298620",Nívea Macedo,2024-07-10 00:00:00.000,2024-02-15 10:25:33.477,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,156692,696598,"3040302023","85709170408",Patrícia Castro,2024-07-02 00:00:00.000,2023-02-22 14:48:51.323,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,156811,696597,"3040302123","11748982200",Sandra Almeida,2024-07-05 00:00:00.000,2023-02-22 19:25:50.180,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,143561,706594,"3040303522","64472255150",Fernando Lima,2024-10-08 00:00:00.000,2022-03-22 21:01:07.683,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,143561,704186,"3040303522","64472255150",Fernando Lima,,2022-03-22 21:01:07.683,Rematrícula Cancelada,RC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,144375,696611,"3040303822","37883323781",José Costa,2024-08-23 00:00:00.000,2022-07-25 15:43:13.977,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,142846,705379,"3040302122","39140419115",Raquel Pereira,2024-09-03 18:54:32.510,2022-02-19 09:03:04.487,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,159104,696606,"3040302923","56085535658",Otília Gomes,,2023-02-27 14:52:46.810,Rematrícula Cancelada,RC ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,142503,703089,"3040301722","85861123642",Leandro Gomes,2024-08-15 00:00:00.000,2022-02-07 18:44:39.467,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD231AN,"4º Semestre",4,142046,696610,"3040300222","38027767562",Augusto Costa,2024-07-12 00:00:00.000,2021-12-21 16:16:09.853,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,144492,696599,"3040304422","16193717613",Luís Castro,2024-07-03 00:00:00.000,2022-08-02 15:39:02.407,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,276774,699852,"3040301624","38556859104",Nícolas Lacerda,,2024-02-15 09:44:40.257,Transferência Interna - Saída,TS ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,142964,705665,"3040302522","70949713661",Tadeu Silva,2024-09-11 13:56:11.087,2022-02-23 20:51:58.847,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD241AN,"2º Semestre",2,279214,700242,"3040303424","40592251253",Estela Gomes,2024-07-17 00:00:00.000,2024-02-28 20:38:46.643,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,116124,702865,"3040301019","16169750840",Iara Almeida,2024-08-12 19:54:44.023,2019-01-21 18:56:18.010,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD222AN,"5º Semestre",5,116740,703970,"3040301319","37409850337",Jorge Lima,2024-08-23 19:33:55.207,2019-02-11 15:27:46.260,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,348522,701053,"3040304824","48699313291",Pedro Mendes,2024-07-23 16:05:29.580,2024-07-23 15:46:52.290,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,348556,701099,"3040304924","45155858887",Quitéria Lima,2024-07-24 18:46:25.853,2024-07-23 19:04:00.353,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,348728,701488,"3040305124","37202888973",Renata Gomes,2024-07-29 16:55:05.137,2024-07-29 16:42:54.663,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,348741,701507,"3040305224","65996489474",Sérgio Costa,2024-08-08 13:49:31.920,2024-07-29 18:45:05.870,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD232AN,"3º Semestre",3,349325,702606,"3040305524","47561036467",Ubirajara Almeida,2024-08-08 20:37:07.720,2024-08-08 20:24:32.450,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,349893,703428,"3040305624","77541971293",Viviane Santos,2024-08-19 15:25:13.110,2024-08-19 15:16:30.703,Ativo,AT ,1704,"2024/2"
1,UNIVAG Sede,1,Educação Presencial,3,Educação Tecnológica,27,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,TAD,TAD242AN,"1º Semestre",1,348949,701894,"3040305324","82386882216",Tainá Monteiro,2024-08-01 20:49:44.743,2024-08-01 20:41:37.247,Ativo,AT ,1704,"2024/2"
